text	label
id like to inform of a problem making a payment, what do i have to do?	payment_issue
can you tell me if I could create two user accounts with a single email, please?	create_account
someone stole my account password, what should I do to retrieve it?	recover_password
where to check the status of my reimbursement	track_refund
i want to know how I can subscribe to the newsletter	newsletter_subscription
i have an issue paying for my order, can u help me?	payment_issue
I'm happy with the service, what can I do to file an opinion?	review
I need information about requesting some bills	get_invoice
askan agent about their refund policy	check_refund_policy
can you tell me what the phone number of Customer Service is, please?	contact_customer_service
can you speak with Client Service?	contact_customer_service
where can I file a consumer complaint for a service?	complaint
